context,model,n_matched_cells,n_both_valid_numeric,exact_agreement_rate,mean_abs_diff,spearman_r,spearman_p,clustered_mean_shift_ctx_minus_orig,clustered_shift_se,clustered_shift_p,n_persona_clusters
negative_minor,llama,2520,2520,0.8234126984126984,0.176984126984127,0.7763390067939162,0.0,-0.046825396825396826,0.011203362962220463,2.9204280536861116e-05,180.0
negative_minor,gemma,2520,2520,0.7765873015873016,0.2388888888888889,0.8984945475202554,0.0,-0.1373015873015873,0.01114857692326417,7.464346908853157e-35,180.0
negative_minor,qwen,2520,1356,0.8207964601769911,0.18141592920353983,0.7665186254646971,1.1405286840455381e-262,-0.058997050147492625,0.012452087145623323,2.1591810290079885e-06,180.0
negative_minor,ministral,2520,1469,0.9183117767188563,0.08168822328114364,0.8526288722829183,0.0,-0.06262763784887679,0.007240779475968347,5.181854295011551e-18,180.0
negative_minor,deepseek,2520,0,,,,,,,,
