context,model,n_matched_cells,n_both_valid_numeric,exact_agreement_rate,mean_abs_diff,spearman_r,spearman_p,clustered_mean_shift_ctx_minus_orig,clustered_shift_se,clustered_shift_p,n_persona_clusters
neutral,llama,2520,2520,0.801984126984127,0.2003968253968254,0.7759397065862039,0.0,-0.056746031746031746,0.009327200831508392,1.1727222941016848e-09,180.0
neutral,gemma,2520,2520,0.7535714285714286,0.271031746031746,0.8829127974813675,0.0,-0.09880952380952379,0.009471708378403451,1.76990068255557e-25,180.0
neutral,qwen,2520,1373,0.8281136198106337,0.17479970866715222,0.7874217210844243,2.2530342993629144e-290,0.01602330662782228,0.013129375396298553,0.22230701806857733,180.0
neutral,ministral,2520,1469,0.9162695711368277,0.08373042886317222,0.8419197365816424,0.0,0.004765146358066711,0.007921314501901443,0.5474670274182531,180.0
neutral,deepseek,2520,0,,,,,,,,
