term,coef_hc3,se_hc3,p_hc3,ci_low_hc3,ci_high_hc3,coef_cluster,se_cluster,p_cluster,ci_low_cluster,ci_high_cluster,coef_mixedlm,se_mixedlm,p_mixedlm,ci_low_mixedlm,ci_high_mixedlm,mixedlm_status,p_hc3_bh_adj,p_cluster_bh_adj,p_mixedlm_bh_adj
C(profession)[T.social worker],0.1164198064064339,0.0094872036044262,1.292493788234484e-34,0.0978252290277598,0.135014383785108,0.1164198064064339,0.00660780452554,1.7755711513698444e-69,0.1034687475194947,0.1293708652933731,0.1164198006945452,0.0089134408433516,5.4891212223472233e-39,0.0989497776632478,0.1338898237258427,converged (lbfgs),3.877481364703453e-34,5.326713454109533e-69,1.73340670179386e-38
C(profession)[T.truck driver],-0.0952921510851479,0.0093444293870492,2.0291972588533318e-24,-0.1136068961398421,-0.0769774060304537,-0.0952921510851479,0.0062503963539211,1.756302270937708e-52,-0.1075427028279338,-0.0830415993423619,-0.0952921495340124,0.0091524488191475,2.1937172375697936e-25,-0.1132306195898876,-0.0773536794781371,converged (lbfgs),5.0729931471333295e-24,4.789915284375568e-52,5.982865193372165e-25
C(profession)[T.veterinarian],0.0660130306545151,0.0085392007090407,1.0705212816669115e-14,0.0492765048080364,0.0827495565009937,0.0660130306545151,0.0055775028933003,2.5554393907036184e-32,0.0550813258599785,0.0769447354490516,0.0660130378696018,0.0090190398180225,2.492719537070892e-13,0.0483360446511449,0.0836900310880587,converged (lbfgs),2.2148716172418857e-14,5.287115980766107e-32,4.985439074141784e-13
C(profession)[T.waiter],-0.0117174577434913,0.0084003225127443,0.1630514591118245,-0.0281817873269912,0.0047468718400086,-0.0117174577434913,0.0059481637671561,0.0488465575647627,-0.0233756445012635,-5.927098571908984e-05,-0.0117174560449479,0.0091312787380837,0.1994143764513662,-0.0296144335043884,0.0061795214144925,converged (lbfgs),0.1658150431645673,0.049674465320097665,0.20279428113698258
C(response_condition)[T.B_optional],0.0330958991233834,0.002437233549863,5.313965135238568e-42,0.028319009143739,0.0378727891030277,0.0330958991233834,0.0017366679407321,5.733961596255384e-81,0.0296920925064429,0.0364997057403238,0.0330959053841487,0.0041415732702022,1.3369307273748992e-15,0.0249785709352184,0.0412132398330789,converged (lbfgs),1.992736925714463e-41,1.911320532085128e-80,2.864851558660498e-15
C(topic)[T.economic redistribution],-0.9029001603814012,0.0035427989126466,0.0,-0.9098439186546562,-0.8959564021081462,-0.9029001603814012,0.0037533418026475,0.0,-0.910256575136259,-0.8955437456265434,-0.9029001571166372,0.0046300167315044,0.0,-0.9119748231582036,-0.8938254910750705,converged (lbfgs),0.0,0.0,0.0
C(topic)[T.gender equality],0.0659445508619279,0.0032371449671945,3.0116194388532212e-92,0.0595998633134915,0.0722892384103644,0.0659445508619279,0.0032717986037622,2.410902298777104e-90,0.0595319434338856,0.0723571582899703,0.0659445513346276,0.004307910453014,6.783880497651702e-53,0.0575012019980964,0.0743879006711588,converged (lbfgs),1.806971663311933e-91,9.643609195108416e-90,2.7135521990606808e-52
C(topic)[T.immigration],-0.7090112714925354,0.0059250740776108,0.0,-0.7206242032903846,-0.6973983396946862,-0.7090112714925354,0.0061402291495479,0.0,-0.7210458994824724,-0.6969766435025984,-0.7090112682277381,0.0046300167315044,0.0,-0.7180859342693047,-0.6999366021861715,converged (lbfgs),0.0,0.0,0.0
C(topic)[T.lgbtq rights],-0.4342746616358115,0.0067817208915398,0.0,-0.4475665903364326,-0.4209827329351904,-0.4342746616358115,0.0071085765089809,0.0,-0.4482072155747616,-0.4203421076968614,-0.4342746523150991,0.0045236237815164,0.0,-0.4431407920064802,-0.425408512623718,converged (lbfgs),0.0,0.0,0.0
C(topic)[T.religion and secularism],-0.924011271492527,0.0035899603378279,0.0,-0.931047464460597,-0.916975078524457,-0.924011271492527,0.0036343026550591,0.0,-0.9311343738053612,-0.9168881691796928,-0.9240112682277511,0.0046300167315044,0.0,-0.933085934269318,-0.9149366021861848,converged (lbfgs),0.0,0.0,0.0
C(topic)[T.trust in government],-0.9204927529740092,0.0034272051230234,0.0,-0.9272099515827664,-0.9137755543652524,-0.9204927529740092,0.0035466711882233,0.0,-0.927444100767933,-0.9135414051800856,-0.9204927497092318,0.0046300167315044,0.0,-0.9295674157507984,-0.9114180836676652,converged (lbfgs),0.0,0.0,0.0
Group Var,,,,,,,,,,,7.253817109694674e-07,,,,,converged (lbfgs),,,
Intercept,4.076872524441381,0.008501109647626,0.0,4.060210655703408,4.093534393179354,4.076872524441381,0.0062707905914405,0.0,4.064582000727564,4.089163048155197,4.076872520833423,0.0090038917970867,0.0,4.059225217190438,4.094519824476409,converged (lbfgs),0.0,0.0,0.0
